Transaction id,Date,Weekno,customer,Gender
37681,20231106,45,CUST047,Female
37682,20231108,45,CUST086,Male
37683,20231113,46,CUST058,Male
37684,20231118,46,CUST057,Female
37685,20231122,47,CUST074,Female
37686,20231122,47,CUST087,Female
37687,20231124,47,CUST001,Male
37688,20231124,47,CUST095,Female
37689,20231128,48,CUST084,Female
37690,20231129,48,CUST024,Female
37691,20231205,49,CUST065,Male
37692,20231210,49,CUST080,Female
37693,20231213,50,CUST009,Male
37694,20231216,50,CUST083,Male
37695,20231217,50,CUST099,Female
37696,20231219,51,CUST096,Female
37697,20231224,51,CUST034,Female
37698,20231226,52,CUST025,Female
37699,20231226,52,CUST082,Female
37700,20231227,52,CUST062,Male
37701,20230104,1,CUST032,Male
37702,20230113,2,CUST003,Male
37703,20230114,2,CUST021,Female
37704,20230116,3,CUST015,Female
37705,20230117,3,CUST014,Male
37706,20230123,4,CUST049,Female
37707,20230124,4,CUST064,Male
37708,20230205,5,CUST063,Male
37709,20230206,6,CUST085,Male
37710,20230210,6,CUST054,Female
37711,20230210,6,CUST068,Male
37712,20230214,7,CUST011,Male
37713,20230217,7,CUST016,Male
37714,20230217,7,CUST042,Male
37715,20230219,7,CUST044,Female
37716,20230221,8,CUST070,Female
37717,20230222,8,CUST008,Male
37718,20230222,8,CUST041,Male
37719,20230227,9,CUST002,Female
37720,20230305,9,CUST052,Female
37721,20230313,10,CUST007,Male
37722,20230321,12,CUST038,Male
37723,20230323,12,CUST033,Female
37724,20230325,12,CUST076,Female
37725,20230325,12,CUST091,Female
37726,20230329,13,CUST088,Male
37727,20230409,14,CUST061,Male
37728,20230412,15,CUST023,Female
37729,20230418,16,CUST079,Male
37730,20230421,16,CUST039,Male
37731,20230422,16,CUST017,Female
37732,20230423,16,CUST028,Female
37733,20230423,16,CUST098,Female
37734,20230425,17,CUST006,Female
37735,20230427,17,CUST066,Female
37736,20230430,17,CUST018,Female
37737,20230430,17,CUST069,Female
37738,20230506,18,CUST005,Male
37739,20230506,18,CUST090,Female
37740,20230516,20,CUST048,Male
37741,20230517,20,CUST081,Male
37742,20230519,20,CUST094,Female
37743,20230521,20,CUST004,Male
37744,20230523,21,CUST031,Male
37745,20230523,21,CUST037,Female
37746,20230523,21,CUST072,Female
37747,20230529,22,CUST067,Female
37748,20230531,22,CUST056,Female
37749,20230616,24,CUST100,Male
37750,20230622,25,CUST040,Male
37751,20230624,25,CUST036,Male
37752,20230626,26,CUST046,Female
37753,20230701,26,CUST078,Female
37754,20230703,27,CUST045,Female
37755,20230705,27,CUST059,Male
37756,20230706,27,CUST075,Male
37757,20230709,27,CUST077,Female
37758,20230713,28,CUST053,Male
37759,20230714,28,CUST043,Female
37760,20230714,28,CUST071,Female
37761,20230714,28,CUST093,Female
37762,20230803,31,CUST027,Female
37763,20230805,31,CUST013,Male
37764,20230805,31,CUST035,Female
37765,20230818,33,CUST029,Female
37766,20230821,34,CUST073,Male
37767,20230824,34,CUST050,Female
37768,20230825,34,CUST092,Female
37769,20230916,37,CUST019,Female
37770,20231001,39,CUST089,Female
37771,20231002,40,CUST051,Male
37772,20231007,40,CUST010,Female
37773,20231007,40,CUST026,Female
37774,20231010,41,CUST055,Male
37775,20231013,41,CUST097,Female
37776,20231015,41,CUST022,Male
37777,20231023,43,CUST060,Male
37778,20231029,43,CUST030,Female
37779,20231030,44,CUST012,Male
37780,20231105,44,CUST020,Male
37781,20231106,45,CUST047,Female
37782,20231108,45,CUST086,Male
37783,20231113,46,CUST058,Male
37784,20231118,46,CUST057,Female
37785,20231122,47,CUST074,Female
37786,20231122,47,CUST087,Female
37787,20231124,47,CUST001,Male
37788,20231124,47,CUST095,Female
37789,20231128,48,CUST084,Female
37790,20231129,48,CUST024,Female
37791,20231205,49,CUST065,Male
37792,20231210,49,CUST080,Female
37793,20231213,50,CUST009,Male
37794,20231216,50,CUST083,Male
37795,20231217,50,CUST099,Female
37796,20231219,51,CUST096,Female
37797,20231224,51,CUST034,Female
37798,20231226,52,CUST025,Female
37799,20231226,52,CUST082,Female
37800,20231227,52,CUST062,Male
37801,20230104,1,CUST032,Male
37802,20230113,2,CUST003,Male
37803,20230114,2,CUST021,Female
37804,20230116,3,CUST015,Female
37805,20230117,3,CUST014,Male
37806,20230123,4,CUST049,Female
37807,20230124,4,CUST064,Male
37808,20230205,5,CUST063,Male
37809,20230206,6,CUST085,Male
37810,20230210,6,CUST054,Female
37811,20230210,6,CUST068,Male
37812,20230214,7,CUST011,Male
37813,20230217,7,CUST016,Male
37814,20230217,7,CUST042,Male
37815,20230219,7,CUST044,Female
37816,20230221,8,CUST070,Female
37817,20230222,8,CUST008,Male
37818,20230222,8,CUST041,Male
37819,20230227,9,CUST002,Female
37820,20230305,9,CUST052,Female
37821,20230313,10,CUST007,Male
37822,20230321,12,CUST038,Male
37823,20230323,12,CUST033,Female
37824,20230325,12,CUST076,Female
37825,20230325,12,CUST091,Female
37826,20230329,13,CUST088,Male
37827,20230409,14,CUST061,Male
37828,20230412,15,CUST023,Female
37829,20230418,16,CUST079,Male
37830,20230421,16,CUST039,Male
37831,20230422,16,CUST017,Female
37832,20230423,16,CUST028,Female
37833,20230423,16,CUST098,Female
37834,20230425,17,CUST006,Female
37835,20230427,17,CUST066,Female
37836,20230430,17,CUST018,Female
37837,20230430,17,CUST069,Female
37838,20230506,18,CUST005,Male
37839,20230506,18,CUST090,Female
37840,20230516,20,CUST048,Male
37841,20230517,20,CUST081,Male
37842,20230519,20,CUST094,Female
37843,20230521,20,CUST004,Male
37844,20230523,21,CUST031,Male
37845,20230523,21,CUST037,Female
37846,20230523,21,CUST072,Female
37847,20230529,22,CUST067,Female
37848,20230531,22,CUST056,Female
37849,20230616,24,CUST100,Male
37850,20230622,25,CUST040,Male
37851,20230624,25,CUST036,Male
37852,20230626,26,CUST046,Female
37853,20230701,26,CUST078,Female
37854,20230703,27,CUST045,Female
37855,20230705,27,CUST059,Male
37856,20230706,27,CUST075,Male
37857,20230709,27,CUST077,Female
37858,20230713,28,CUST053,Male
37859,20230714,28,CUST043,Female
37860,20230714,28,CUST071,Female
37861,20230714,28,CUST093,Female
37862,20230803,31,CUST027,Female
37863,20230805,31,CUST013,Male
37864,20230805,31,CUST035,Female
37865,20230818,33,CUST029,Female
37866,20230821,34,CUST073,Male
37867,20230824,34,CUST050,Female
37868,20230825,34,CUST092,Female
37869,20230916,37,CUST019,Female
37870,20231001,39,CUST089,Female
37871,20231002,40,CUST051,Male
37872,20231007,40,CUST010,Female
37873,20231007,40,CUST026,Female
37874,20231010,41,CUST055,Male
37875,20231013,41,CUST097,Female
37876,20231015,41,CUST022,Male
37877,20231023,43,CUST060,Male
37878,20231029,43,CUST030,Female
37879,20231030,44,CUST012,Male
37880,20231105,44,CUST020,Male
37881,20231106,45,CUST047,Female
37882,20231108,45,CUST086,Male
37883,20231113,46,CUST058,Male
37884,20231118,46,CUST057,Female
37885,20231122,47,CUST074,Female
37886,20231122,47,CUST087,Female
37887,20231124,47,CUST001,Male
37888,20231124,47,CUST095,Female
37889,20231128,48,CUST084,Female
37890,20231129,48,CUST024,Female
37891,20231205,49,CUST065,Male
37892,20231210,49,CUST080,Female
37893,20231213,50,CUST009,Male
37894,20231216,50,CUST083,Male
37895,20231217,50,CUST099,Female
37896,20231219,51,CUST096,Female
37897,20231224,51,CUST034,Female
37898,20231226,52,CUST025,Female
37899,20231226,52,CUST082,Female
37900,20231227,52,CUST062,Male
37901,20230104,1,CUST032,Male
37902,20230113,2,CUST003,Male
37903,20230114,2,CUST021,Female
37904,20230116,3,CUST015,Female
37905,20230117,3,CUST014,Male
37906,20230123,4,CUST049,Female
37907,20230124,4,CUST064,Male
37908,20230205,5,CUST063,Male
37909,20230206,6,CUST085,Male
37910,20230210,6,CUST054,Female
37911,20230210,6,CUST068,Male
37912,20230214,7,CUST011,Male
37913,20230217,7,CUST016,Male
37914,20230217,7,CUST042,Male
37915,20230219,7,CUST044,Female
37916,20230221,8,CUST070,Female
37917,20230222,8,CUST008,Male
37918,20230222,8,CUST041,Male
37919,20230227,9,CUST002,Female
37920,20230305,9,CUST052,Female
37921,20230313,10,CUST007,Male
37922,20230321,12,CUST038,Male
37923,20230323,12,CUST033,Female
37924,20230325,12,CUST076,Female
37925,20230325,12,CUST091,Female
37926,20230329,13,CUST088,Male
37927,20230409,14,CUST061,Male
37928,20230412,15,CUST023,Female
37929,20230418,16,CUST079,Male
37930,20230421,16,CUST039,Male
37931,20230422,16,CUST017,Female
37932,20230423,16,CUST028,Female
37933,20230423,16,CUST098,Female
37934,20230425,17,CUST006,Female
37935,20230427,17,CUST066,Female
37936,20230430,17,CUST018,Female
37937,20230430,17,CUST069,Female
37938,20230506,18,CUST005,Male
37939,20230506,18,CUST090,Female
37940,20230516,20,CUST048,Male
37941,20230517,20,CUST081,Male
37942,20230519,20,CUST094,Female
37943,20230521,20,CUST004,Male
37944,20230523,21,CUST031,Male
37945,20230523,21,CUST037,Female
37946,20230523,21,CUST072,Female
37947,20230529,22,CUST067,Female
37948,20230531,22,CUST056,Female
37949,20230616,24,CUST100,Male
37950,20230622,25,CUST040,Male
37951,20230624,25,CUST036,Male
37952,20230626,26,CUST046,Female
37953,20230701,26,CUST078,Female
37954,20230703,27,CUST045,Female
37955,20230705,27,CUST059,Male
37956,20230706,27,CUST075,Male
37957,20230709,27,CUST077,Female
37958,20230713,28,CUST053,Male
37959,20230714,28,CUST043,Female
37960,20230714,28,CUST071,Female
37961,20230714,28,CUST093,Female
37962,20230803,31,CUST027,Female
37963,20230805,31,CUST013,Male
37964,20230805,31,CUST035,Female
37965,20230818,33,CUST029,Female
37966,20230821,34,CUST073,Male
37967,20230824,34,CUST050,Female
37968,20230825,34,CUST092,Female
37969,20230916,37,CUST019,Female
37970,20231001,39,CUST089,Female
37971,20231002,40,CUST051,Male
37972,20231007,40,CUST010,Female
37973,20231007,40,CUST026,Female
37974,20231010,41,CUST055,Male
37975,20231013,41,CUST097,Female
37976,20231015,41,CUST022,Male
37977,20231023,43,CUST060,Male
37978,20231029,43,CUST030,Female
37979,20231030,44,CUST012,Male
37980,20231105,44,CUST020,Male
37981,20231106,45,CUST047,Female
37982,20231108,45,CUST086,Male
37983,20231113,46,CUST058,Male
37984,20231118,46,CUST057,Female
37985,20231122,47,CUST074,Female
37986,20231122,47,CUST087,Female
37987,20231124,47,CUST001,Male
37988,20231124,47,CUST095,Female
37989,20231128,48,CUST084,Female
37990,20231129,48,CUST024,Female
37991,20231205,49,CUST065,Male
37992,20231210,49,CUST080,Female
37993,20231213,50,CUST009,Male
37994,20231216,50,CUST083,Male
37995,20231217,50,CUST099,Female
37996,20231219,51,CUST096,Female
37997,20231224,51,CUST034,Female
37998,20231226,52,CUST025,Female
37999,20231226,52,CUST082,Female
38000,20231227,52,CUST062,Male
38001,20230104,1,CUST032,Male
38002,20230113,2,CUST003,Male
38003,20230114,2,CUST021,Female
38004,20230116,3,CUST015,Female
38005,20230117,3,CUST014,Male
38006,20230123,4,CUST049,Female
38007,20230124,4,CUST064,Male
38008,20230205,5,CUST063,Male
38009,20230206,6,CUST085,Male
38010,20230210,6,CUST054,Female
38011,20230210,6,CUST068,Male
38012,20230214,7,CUST011,Male
38013,20230217,7,CUST016,Male
38014,20230217,7,CUST042,Male
38015,20230219,7,CUST044,Female
38016,20230221,8,CUST070,Female
38017,20230222,8,CUST008,Male
38018,20230222,8,CUST041,Male
38019,20230227,9,CUST002,Female
38020,20230305,9,CUST052,Female
38021,20230313,10,CUST007,Male
38022,20230321,12,CUST038,Male
38023,20230323,12,CUST033,Female
38024,20230325,12,CUST076,Female
38025,20230325,12,CUST091,Female
38026,20230329,13,CUST088,Male
38027,20230409,14,CUST061,Male
38028,20230412,15,CUST023,Female
38029,20230418,16,CUST079,Male
38030,20230421,16,CUST039,Male
38031,20230422,16,CUST017,Female
38032,20230423,16,CUST028,Female
38033,20230423,16,CUST098,Female
38034,20230425,17,CUST006,Female
38035,20230427,17,CUST066,Female
38036,20230430,17,CUST018,Female
38037,20230430,17,CUST069,Female
38038,20230506,18,CUST005,Male
38039,20230506,18,CUST090,Female
38040,20230516,20,CUST048,Male
38041,20230517,20,CUST081,Male
38042,20230519,20,CUST094,Female
38043,20230521,20,CUST004,Male
38044,20230523,21,CUST031,Male
38045,20230523,21,CUST037,Female
38046,20230523,21,CUST072,Female
38047,20230529,22,CUST067,Female
38048,20230531,22,CUST056,Female
38049,20230616,24,CUST100,Male
38050,20230622,25,CUST040,Male
38051,20230624,25,CUST036,Male
38052,20230626,26,CUST046,Female
38053,20230701,26,CUST078,Female
38054,20230703,27,CUST045,Female
38055,20230705,27,CUST059,Male
38056,20230706,27,CUST075,Male
38057,20230709,27,CUST077,Female
38058,20230713,28,CUST053,Male
38059,20230714,28,CUST043,Female
38060,20230714,28,CUST071,Female
38061,20230714,28,CUST093,Female
38062,20230803,31,CUST027,Female
38063,20230805,31,CUST013,Male
38064,20230805,31,CUST035,Female
38065,20230818,33,CUST029,Female
38066,20230821,34,CUST073,Male
38067,20230824,34,CUST050,Female
38068,20230825,34,CUST092,Female
38069,20230916,37,CUST019,Female
38070,20231001,39,CUST089,Female
38071,20231002,40,CUST051,Male
38072,20231007,40,CUST010,Female
38073,20231007,40,CUST026,Female
38074,20231010,41,CUST055,Male
38075,20231013,41,CUST097,Female
38076,20231015,41,CUST022,Male
38077,20231023,43,CUST060,Male
38078,20231029,43,CUST030,Female
38079,20231030,44,CUST012,Male
38080,20231105,44,CUST020,Male
38081,20231106,45,CUST047,Female
38082,20231108,45,CUST086,Male
38083,20231113,46,CUST058,Male
38084,20231118,46,CUST057,Female
38085,20231122,47,CUST074,Female
38086,20231122,47,CUST087,Female
38087,20231124,47,CUST001,Male
38088,20231124,47,CUST095,Female
38089,20231128,48,CUST084,Female
38090,20231129,48,CUST024,Female
38091,20231205,49,CUST065,Male
38092,20231210,49,CUST080,Female
38093,20231213,50,CUST009,Male
38094,20231216,50,CUST083,Male
38095,20231217,50,CUST099,Female
38096,20231219,51,CUST096,Female
38097,20231224,51,CUST034,Female
38098,20231226,52,CUST025,Female
38099,20231226,52,CUST082,Female
38100,20231227,52,CUST062,Male
38101,20230104,1,CUST032,Male
38102,20230113,2,CUST003,Male
38103,20230114,2,CUST021,Female
38104,20230116,3,CUST015,Female
38105,20230117,3,CUST014,Male
38106,20230123,4,CUST049,Female
38107,20230124,4,CUST064,Male
38108,20230205,5,CUST063,Male
38109,20230206,6,CUST085,Male
38110,20230210,6,CUST054,Female
38111,20230210,6,CUST068,Male
38112,20230214,7,CUST011,Male
38113,20230217,7,CUST016,Male
38114,20230217,7,CUST042,Male
38115,20230219,7,CUST044,Female
38116,20230221,8,CUST070,Female
38117,20230222,8,CUST008,Male
38118,20230222,8,CUST041,Male
38119,20230227,9,CUST002,Female
38120,20230305,9,CUST052,Female
38121,20230313,10,CUST007,Male
38122,20230321,12,CUST038,Male
38123,20230323,12,CUST033,Female
38124,20230325,12,CUST076,Female
38125,20230325,12,CUST091,Female
38126,20230329,13,CUST088,Male
38127,20230409,14,CUST061,Male
38128,20230412,15,CUST023,Female
38129,20230418,16,CUST079,Male
38130,20230421,16,CUST039,Male
38131,20230422,16,CUST017,Female
38132,20230423,16,CUST028,Female
38133,20230423,16,CUST098,Female
38134,20230425,17,CUST006,Female
38135,20230427,17,CUST066,Female
38136,20230430,17,CUST018,Female
38137,20230430,17,CUST069,Female
38138,20230506,18,CUST005,Male
38139,20230506,18,CUST090,Female
38140,20230516,20,CUST048,Male
38141,20230517,20,CUST081,Male
38142,20230519,20,CUST094,Female
38143,20230521,20,CUST004,Male
38144,20230523,21,CUST031,Male
38145,20230523,21,CUST037,Female
38146,20230523,21,CUST072,Female
38147,20230529,22,CUST067,Female
38148,20230531,22,CUST056,Female
38149,20230616,24,CUST100,Male
38150,20230622,25,CUST040,Male
38151,20230624,25,CUST036,Male
38152,20230626,26,CUST046,Female
38153,20230701,26,CUST078,Female
38154,20230703,27,CUST045,Female
38155,20230705,27,CUST059,Male
38156,20230706,27,CUST075,Male
38157,20230709,27,CUST077,Female
38158,20230713,28,CUST053,Male
38159,20230714,28,CUST043,Female
38160,20230714,28,CUST071,Female
38161,20230714,28,CUST093,Female
38162,20230803,31,CUST027,Female
38163,20230805,31,CUST013,Male
38164,20230805,31,CUST035,Female
38165,20230818,33,CUST029,Female
38166,20230821,34,CUST073,Male
38167,20230824,34,CUST050,Female
38168,20230825,34,CUST092,Female
38169,20230916,37,CUST019,Female
38170,20231001,39,CUST089,Female
38171,20231002,40,CUST051,Male
38172,20231007,40,CUST010,Female
38173,20231007,40,CUST026,Female
38174,20231010,41,CUST055,Male
38175,20231013,41,CUST097,Female
38176,20231015,41,CUST022,Male
38177,20231023,43,CUST060,Male
38178,20231029,43,CUST030,Female
38179,20231030,44,CUST012,Male
38180,20231105,44,CUST020,Male
38181,20231106,45,CUST047,Female
38182,20231108,45,CUST086,Male
38183,20231113,46,CUST058,Male
38184,20231118,46,CUST057,Female
38185,20231122,47,CUST074,Female
38186,20231122,47,CUST087,Female
38187,20231124,47,CUST001,Male
38188,20231124,47,CUST095,Female
38189,20231128,48,CUST084,Female
38190,20231129,48,CUST024,Female
38191,20231205,49,CUST065,Male
38192,20231210,49,CUST080,Female
38193,20231213,50,CUST009,Male
38194,20231216,50,CUST083,Male
38195,20231217,50,CUST099,Female
38196,20231219,51,CUST096,Female
38197,20231224,51,CUST034,Female
38198,20231226,52,CUST025,Female
38199,20231226,52,CUST082,Female
38200,20231227,52,CUST062,Male
38201,20230104,1,CUST032,Male
38202,20230113,2,CUST003,Male
38203,20230114,2,CUST021,Female
38204,20230116,3,CUST015,Female
38205,20230117,3,CUST014,Male
38206,20230123,4,CUST049,Female
38207,20230124,4,CUST064,Male
38208,20230205,5,CUST063,Male
38209,20230206,6,CUST085,Male
38210,20230210,6,CUST054,Female
38211,20230210,6,CUST068,Male
38212,20230214,7,CUST011,Male
38213,20230217,7,CUST016,Male
38214,20230217,7,CUST042,Male
38215,20230219,7,CUST044,Female
38216,20230221,8,CUST070,Female
38217,20230222,8,CUST008,Male
38218,20230222,8,CUST041,Male
38219,20230227,9,CUST002,Female
38220,20230305,9,CUST052,Female
38221,20230313,10,CUST007,Male
38222,20230321,12,CUST038,Male
38223,20230323,12,CUST033,Female
38224,20230325,12,CUST076,Female
38225,20230325,12,CUST091,Female
38226,20230329,13,CUST088,Male
38227,20230409,14,CUST061,Male
38228,20230412,15,CUST023,Female
38229,20230418,16,CUST079,Male
38230,20230421,16,CUST039,Male
38231,20230422,16,CUST017,Female
38232,20230423,16,CUST028,Female
38233,20230423,16,CUST098,Female
38234,20230425,17,CUST006,Female
38235,20230427,17,CUST066,Female
38236,20230430,17,CUST018,Female
38237,20230430,17,CUST069,Female
38238,20230506,18,CUST005,Male
38239,20230506,18,CUST090,Female
38240,20230516,20,CUST048,Male
38241,20230517,20,CUST081,Male
38242,20230519,20,CUST094,Female
38243,20230521,20,CUST004,Male
38244,20230523,21,CUST031,Male
38245,20230523,21,CUST037,Female
38246,20230523,21,CUST072,Female
38247,20230529,22,CUST067,Female
38248,20230531,22,CUST056,Female
38249,20230616,24,CUST100,Male
38250,20230622,25,CUST040,Male
38251,20230624,25,CUST036,Male
38252,20230626,26,CUST046,Female
38253,20230701,26,CUST078,Female
38254,20230703,27,CUST045,Female
38255,20230705,27,CUST059,Male
38256,20230706,27,CUST075,Male
38257,20230709,27,CUST077,Female
38258,20230713,28,CUST053,Male
38259,20230714,28,CUST043,Female
38260,20230714,28,CUST071,Female
38261,20230714,28,CUST093,Female
38262,20230803,31,CUST027,Female
38263,20230805,31,CUST013,Male
38264,20230805,31,CUST035,Female
38265,20230818,33,CUST029,Female
38266,20230821,34,CUST073,Male
38267,20230824,34,CUST050,Female
38268,20230825,34,CUST092,Female
38269,20230916,37,CUST019,Female
38270,20231001,39,CUST089,Female
38271,20231002,40,CUST051,Male
38272,20231007,40,CUST010,Female
38273,20231007,40,CUST026,Female
38274,20231010,41,CUST055,Male
38275,20231013,41,CUST097,Female
38276,20231015,41,CUST022,Male
38277,20231023,43,CUST060,Male
38278,20231029,43,CUST030,Female
38279,20231030,44,CUST012,Male
38280,20231105,44,CUST020,Male
38281,20231106,45,CUST047,Female
38282,20231108,45,CUST086,Male
38283,20231113,46,CUST058,Male
38284,20231118,46,CUST057,Female
38285,20231122,47,CUST074,Female
38286,20231122,47,CUST087,Female
38287,20231124,47,CUST001,Male
38288,20231124,47,CUST095,Female
38289,20231128,48,CUST084,Female
38290,20231129,48,CUST024,Female
38291,20231205,49,CUST065,Male
38292,20231210,49,CUST080,Female
38293,20231213,50,CUST009,Male
38294,20231216,50,CUST083,Male
38295,20231217,50,CUST099,Female
38296,20231219,51,CUST096,Female
38297,20231224,51,CUST034,Female
38298,20231226,52,CUST025,Female
38299,20231226,52,CUST082,Female
38300,20231227,52,CUST062,Male
38301,20230104,1,CUST032,Male
38302,20230113,2,CUST003,Male
38303,20230114,2,CUST021,Female
38304,20230116,3,CUST015,Female
38305,20230117,3,CUST014,Male
38306,20230123,4,CUST049,Female
38307,20230124,4,CUST064,Male
38308,20230205,5,CUST063,Male
38309,20230206,6,CUST085,Male
38310,20230210,6,CUST054,Female
38311,20230210,6,CUST068,Male
38312,20230214,7,CUST011,Male
38313,20230217,7,CUST016,Male
38314,20230217,7,CUST042,Male
38315,20230219,7,CUST044,Female
38316,20230221,8,CUST070,Female
38317,20230222,8,CUST008,Male
38318,20230222,8,CUST041,Male
38319,20230227,9,CUST002,Female
38320,20230305,9,CUST052,Female
38321,20230313,10,CUST007,Male
38322,20230321,12,CUST038,Male
38323,20230323,12,CUST033,Female
38324,20230325,12,CUST076,Female
38325,20230325,12,CUST091,Female
38326,20230329,13,CUST088,Male
38327,20230409,14,CUST061,Male
38328,20230412,15,CUST023,Female
38329,20230418,16,CUST079,Male
38330,20230421,16,CUST039,Male
38331,20230422,16,CUST017,Female
38332,20230423,16,CUST028,Female
38333,20230423,16,CUST098,Female
38334,20230425,17,CUST006,Female
38335,20230427,17,CUST066,Female
38336,20230430,17,CUST018,Female
38337,20230430,17,CUST069,Female
38338,20230506,18,CUST005,Male
38339,20230506,18,CUST090,Female
38340,20230516,20,CUST048,Male
38341,20230517,20,CUST081,Male
38342,20230519,20,CUST094,Female
38343,20230521,20,CUST004,Male
38344,20230523,21,CUST031,Male
38345,20230523,21,CUST037,Female
38346,20230523,21,CUST072,Female
38347,20230529,22,CUST067,Female
38348,20230531,22,CUST056,Female
38349,20230616,24,CUST100,Male
38350,20230622,25,CUST040,Male
38351,20230624,25,CUST036,Male
38352,20230626,26,CUST046,Female
38353,20230701,26,CUST078,Female
38354,20230703,27,CUST045,Female
38355,20230705,27,CUST059,Male
38356,20230706,27,CUST075,Male
38357,20230709,27,CUST077,Female
38358,20230713,28,CUST053,Male
38359,20230714,28,CUST043,Female
38360,20230714,28,CUST071,Female
38361,20230714,28,CUST093,Female
38362,20230803,31,CUST027,Female
38363,20230805,31,CUST013,Male
38364,20230805,31,CUST035,Female
38365,20230818,33,CUST029,Female
38366,20230821,34,CUST073,Male
38367,20230824,34,CUST050,Female
38368,20230825,34,CUST092,Female
38369,20230916,37,CUST019,Female
38370,20231001,39,CUST089,Female
38371,20231002,40,CUST051,Male
38372,20231007,40,CUST010,Female
38373,20231007,40,CUST026,Female
38374,20231010,41,CUST055,Male
38375,20231013,41,CUST097,Female
38376,20231015,41,CUST022,Male
38377,20231023,43,CUST060,Male
38378,20231029,43,CUST030,Female
38379,20231030,44,CUST012,Male
38380,20231105,44,CUST020,Male
38381,20231106,45,CUST047,Female
38382,20231108,45,CUST086,Male
38383,20231113,46,CUST058,Male
38384,20231118,46,CUST057,Female
38385,20231122,47,CUST074,Female
38386,20231122,47,CUST087,Female
38387,20231124,47,CUST001,Male
38388,20231124,47,CUST095,Female
38389,20231128,48,CUST084,Female
38390,20231129,48,CUST024,Female
38391,20231205,49,CUST065,Male
38392,20231210,49,CUST080,Female
38393,20231213,50,CUST009,Male
38394,20231216,50,CUST083,Male
38395,20231217,50,CUST099,Female
38396,20231219,51,CUST096,Female
38397,20231224,51,CUST034,Female
38398,20231226,52,CUST025,Female
38399,20231226,52,CUST082,Female
38400,20231227,52,CUST062,Male
38401,20230104,1,CUST032,Male
38402,20230113,2,CUST003,Male
38403,20230114,2,CUST021,Female
38404,20230116,3,CUST015,Female
38405,20230117,3,CUST014,Male
38406,20230123,4,CUST049,Female
38407,20230124,4,CUST064,Male
38408,20230205,5,CUST063,Male
38409,20230206,6,CUST085,Male
38410,20230210,6,CUST054,Female
38411,20230210,6,CUST068,Male
38412,20230214,7,CUST011,Male
38413,20230217,7,CUST016,Male
38414,20230217,7,CUST042,Male
38415,20230219,7,CUST044,Female
38416,20230221,8,CUST070,Female
38417,20230222,8,CUST008,Male
38418,20230222,8,CUST041,Male
38419,20230227,9,CUST002,Female
38420,20230305,9,CUST052,Female
38421,20230313,10,CUST007,Male
38422,20230321,12,CUST038,Male
38423,20230323,12,CUST033,Female
38424,20230325,12,CUST076,Female
38425,20230325,12,CUST091,Female
38426,20230329,13,CUST088,Male
38427,20230409,14,CUST061,Male
38428,20230412,15,CUST023,Female
38429,20230418,16,CUST079,Male
38430,20230421,16,CUST039,Male
38431,20230422,16,CUST017,Female
38432,20230423,16,CUST028,Female
38433,20230423,16,CUST098,Female
38434,20230425,17,CUST006,Female
38435,20230427,17,CUST066,Female
38436,20230430,17,CUST018,Female
38437,20230430,17,CUST069,Female
38438,20230506,18,CUST005,Male
38439,20230506,18,CUST090,Female
38440,20230516,20,CUST048,Male
38441,20230517,20,CUST081,Male
38442,20230519,20,CUST094,Female
38443,20230521,20,CUST004,Male
38444,20230523,21,CUST031,Male
38445,20230523,21,CUST037,Female
38446,20230523,21,CUST072,Female
38447,20230529,22,CUST067,Female
38448,20230531,22,CUST056,Female
38449,20230616,24,CUST100,Male
38450,20230622,25,CUST040,Male
38451,20230624,25,CUST036,Male
38452,20230626,26,CUST046,Female
38453,20230701,26,CUST078,Female
38454,20230703,27,CUST045,Female
38455,20230705,27,CUST059,Male
38456,20230706,27,CUST075,Male
38457,20230709,27,CUST077,Female
38458,20230713,28,CUST053,Male
38459,20230714,28,CUST043,Female
38460,20230714,28,CUST071,Female
38461,20230714,28,CUST093,Female
38462,20230803,31,CUST027,Female
38463,20230805,31,CUST013,Male
38464,20230805,31,CUST035,Female
38465,20230818,33,CUST029,Female
38466,20230821,34,CUST073,Male
38467,20230824,34,CUST050,Female
38468,20230825,34,CUST092,Female
38469,20230916,37,CUST019,Female
38470,20231001,39,CUST089,Female
38471,20231002,40,CUST051,Male
38472,20231007,40,CUST010,Female
38473,20231007,40,CUST026,Female
38474,20231010,41,CUST055,Male
38475,20231013,41,CUST097,Female
38476,20231015,41,CUST022,Male
38477,20231023,43,CUST060,Male
38478,20231029,43,CUST030,Female
38479,20231030,44,CUST012,Male
38480,20231105,44,CUST020,Male
38481,20231106,45,CUST047,Female
38482,20231108,45,CUST086,Male
38483,20231113,46,CUST058,Male
38484,20231118,46,CUST057,Female
38485,20231122,47,CUST074,Female
38486,20231122,47,CUST087,Female
38487,20231124,47,CUST001,Male
38488,20231124,47,CUST095,Female
38489,20231128,48,CUST084,Female
38490,20231129,48,CUST024,Female
38491,20231205,49,CUST065,Male
38492,20231210,49,CUST080,Female
38493,20231213,50,CUST009,Male
38494,20231216,50,CUST083,Male
38495,20231217,50,CUST099,Female
38496,20231219,51,CUST096,Female
38497,20231224,51,CUST034,Female
38498,20231226,52,CUST025,Female
38499,20231226,52,CUST082,Female
38500,20231227,52,CUST062,Male
38501,20230104,1,CUST032,Male
38502,20230113,2,CUST003,Male
